user_id,amount,merchant,timestamp
user_047,969.05,Netflix,2026-08-27 15:03:22
user_012,1022.55,Myntra,2026-08-27 15:04:31
user_006,381.25,Swiggy,2026-08-27 15:05:40
user_030,2248.45,Zomato,2026-08-27 15:06:04
user_035,1136.97,Uber,2026-08-27 15:07:27
user_018,267.41,Flipkart,2026-08-27 15:08:19
user_011,1225.41,BookMyShow,2026-08-27 15:09:45
user_011,745.38,Netflix,2026-08-27 15:10:16
user_033,990.97,BigBasket,2026-08-27 15:10:41
user_044,430.83,Zomato,2026-08-27 15:11:20
user_033,299.19,Uber,2026-08-27 15:11:20
user_038,770.84,Zomato,2026-08-27 15:13:59
user_041,1997.63,Amazon,2026-08-27 15:14:23
user_031,2869.01,Amazon,2026-08-27 15:16:10
user_005,1050.43,BigBasket,2026-08-27 15:17:10
user_008,947.74,BigBasket,2026-08-27 15:17:39
user_025,347.25,BookMyShow,2026-08-27 15:18:19
user_035,1242.85,Ola,2026-08-27 15:19:46
user_027,1208.68,Netflix,2026-08-27 15:20:10
user_032,292.65,BookMyShow,2026-08-27 15:20:33
user_042,1810.17,Myntra,2026-08-27 15:21:17
user_004,635.28,Swiggy,2026-08-27 15:21:38
user_048,213.24,Amazon,2026-08-27 15:22:26
user_037,169.72,Flipkart,2026-08-27 15:23:22
user_035,1813.72,Uber,2026-08-27 15:23:30
user_036,922.6,Swiggy,2026-08-27 15:23:58
user_031,226.21,Amazon,2026-08-27 15:25:48
user_009,1731.74,Myntra,2026-08-27 15:26:44
user_010,1103.91,Swiggy,2026-08-27 15:26:58
user_039,832.79,Swiggy,2026-08-27 15:27:35
user_039,634.4,BigBasket,2026-08-27 15:27:56
user_031,602.47,BookMyShow,2026-08-27 15:28:03
user_025,666.3,Zomato,2026-08-27 15:30:56
user_045,466.12,Netflix,2026-08-27 15:31:36
user_044,547.07,Amazon,2026-08-27 15:31:47
user_037,1307.7,Amazon,2026-08-27 15:31:48
user_025,908.54,Uber,2026-08-27 15:32:48
user_038,220.73,Myntra,2026-08-27 15:33:03
user_011,318.01,Uber,2026-08-27 15:33:17
user_028,1667.44,Ola,2026-08-27 15:34:12
user_010,789.42,Zomato,2026-08-27 15:35:03
user_043,1799.23,Myntra,2026-08-27 15:35:41
user_035,667.02,BigBasket,2026-08-27 15:36:43
user_037,629.19,Uber,2026-08-27 15:39:17
user_018,479.43,BigBasket,2026-08-27 15:39:29
user_020,1374.23,Swiggy,2026-08-27 15:39:52
user_026,1554.31,Swiggy,2026-08-27 15:43:39
user_035,482.27,Amazon,2026-08-27 15:46:11
user_042,2015.23,Uber,2026-08-27 15:46:45
user_026,316.85,BigBasket,2026-08-27 15:47:00
user_041,295.68,Zomato,2026-08-27 15:47:10
user_027,1358.8,Amazon,2026-08-27 15:49:46
user_042,477.35,Swiggy,2026-08-27 15:50:33
user_017,1095.91,Uber,2026-08-27 15:51:28
user_032,2280.46,BookMyShow,2026-08-27 15:51:37
user_010,329.68,Uber,2026-08-27 15:51:44
user_039,720.66,Myntra,2026-08-27 15:52:06
user_030,125.24,BookMyShow,2026-08-27 15:52:07
user_027,1640.15,Uber,2026-08-27 15:52:55
user_026,1196.68,Uber,2026-08-27 15:54:38
user_047,696.35,BookMyShow,2026-08-27 15:54:41
user_046,383.44,Ola,2026-08-27 15:54:52
user_016,133.43,Flipkart,2026-08-27 15:55:31
user_031,295.67,Netflix,2026-08-27 15:55:57
user_014,965.09,BigBasket,2026-08-27 15:56:19
user_021,803.87,Myntra,2026-08-27 15:56:19
user_037,766.66,Swiggy,2026-08-27 15:56:46
user_049,602.77,Zomato,2026-08-27 15:58:25
user_036,406.28,Zomato,2026-08-27 15:59:04
user_010,1037.61,Flipkart,2026-08-27 15:59:16
user_022,686.48,BigBasket,2026-08-27 15:59:26
user_015,1010.92,Swiggy,2026-08-27 16:00:42
user_011,991.09,Flipkart,2026-08-27 16:01:00
user_002,822.34,Zomato,2026-08-27 16:01:05
user_040,1015.69,Uber,2026-08-27 16:04:30
user_017,1671.31,Ola,2026-08-27 16:07:59
user_035,1256.72,Ola,2026-08-27 16:09:11
user_034,1866.86,Myntra,2026-08-27 16:10:25
user_002,2275.49,Ola,2026-08-27 16:11:03
user_002,804.4,Swiggy,2026-08-27 16:11:59
user_041,979.39,Ola,2026-08-27 16:12:08
user_007,1042.71,BigBasket,2026-08-27 16:13:57
user_002,987.93,Myntra,2026-08-27 16:14:22
user_033,1302.41,Ola,2026-08-27 16:14:31
user_023,496.95,Ola,2026-08-27 16:14:37
user_048,725.85,Amazon,2026-08-27 16:15:06
user_003,887.03,Myntra,2026-08-27 16:15:37
user_039,1388.43,BigBasket,2026-08-27 16:16:11
user_008,912.5,Ola,2026-08-27 16:16:28
user_043,848.4,Amazon,2026-08-27 16:16:41
user_010,141.12,Zomato,2026-08-27 16:17:33
user_001,92.69,BookMyShow,2026-08-27 16:18:22
user_021,724.31,Ola,2026-08-27 16:18:46
user_006,850.72,Netflix,2026-08-27 16:21:05
user_036,453.8,Myntra,2026-08-27 16:21:37
user_014,2662.06,Flipkart,2026-08-27 16:22:57
user_048,413.38,Uber,2026-08-27 16:23:39
user_049,1201.8,BookMyShow,2026-08-27 16:23:44
user_029,278.21,Amazon,2026-08-27 16:24:40
user_014,1290.62,BookMyShow,2026-08-27 16:24:45
user_018,1700.25,Netflix,2026-08-27 16:24:58
user_004,1503.49,Uber,2026-08-27 16:25:38
user_031,846.97,BigBasket,2026-08-27 16:25:41
user_045,500.42,Ola,2026-08-27 16:26:45
user_009,1371.8,Ola,2026-08-27 16:28:16
user_029,427.68,Swiggy,2026-08-27 16:28:42
user_031,799.21,Zomato,2026-08-27 16:28:54
user_007,361.15,BookMyShow,2026-08-27 16:29:01
user_015,781.83,Flipkart,2026-08-27 16:31:36
user_015,348.71,Amazon,2026-08-27 16:31:42
user_027,847.59,Amazon,2026-08-27 16:31:50
user_009,1051.57,Flipkart,2026-08-27 16:32:04
user_007,2784.0,Amazon,2026-08-27 16:32:05
user_021,960.35,Amazon,2026-08-27 16:32:32
user_005,646.45,Myntra,2026-08-27 16:32:32
user_040,379.69,Swiggy,2026-08-27 16:33:55
user_014,254.78,BigBasket,2026-08-27 16:36:19
user_024,759.13,BookMyShow,2026-08-27 16:37:40
user_047,1675.24,BigBasket,2026-08-27 16:37:59
user_001,858.47,Uber,2026-08-27 16:38:03
user_014,458.01,Flipkart,2026-08-27 16:38:07
user_008,133.42,Flipkart,2026-08-27 16:38:29
user_020,323.67,Uber,2026-08-27 16:39:09
user_048,910.71,Swiggy,2026-08-27 16:40:00
user_001,925.08,Swiggy,2026-08-27 16:40:27
user_014,461.68,Uber,2026-08-27 16:41:26
user_042,285.9,Uber,2026-08-27 16:42:03
user_014,619.07,BookMyShow,2026-08-27 16:42:32
user_039,85.64,Netflix,2026-08-27 16:42:40
user_012,1291.54,BigBasket,2026-08-27 16:43:22
user_029,729.11,BigBasket,2026-08-27 16:46:50
user_025,587.44,Zomato,2026-08-27 16:47:23
user_017,408.62,BigBasket,2026-08-27 16:47:27
user_020,918.32,Zomato,2026-08-27 16:47:54
user_018,414.91,BigBasket,2026-08-27 16:48:00
user_011,399.88,Ola,2026-08-27 16:48:11
user_046,1540.87,BigBasket,2026-08-27 16:48:44
user_012,417.92,BookMyShow,2026-08-27 16:49:03
user_025,613.44,Amazon,2026-08-27 16:49:13
user_042,954.67,Myntra,2026-08-27 16:49:43
user_048,964.43,Myntra,2026-08-27 16:49:57
user_030,1026.93,Flipkart,2026-08-27 16:49:59
user_018,1746.07,Zomato,2026-08-27 16:50:21
user_001,157.36,BigBasket,2026-08-27 16:54:27
user_040,555.45,BigBasket,2026-08-27 16:54:34
user_003,628.96,BookMyShow,2026-08-27 16:54:37
user_013,1161.31,Uber,2026-08-27 16:55:34
user_035,326.78,Netflix,2026-08-27 16:55:51
user_049,556.42,Myntra,2026-08-27 16:57:07
user_021,741.09,BookMyShow,2026-08-27 16:57:27
user_002,1146.68,Swiggy,2026-08-27 16:57:37
user_023,191.59,Amazon,2026-08-27 16:58:01
user_050,1164.74,Netflix,2026-08-27 16:58:03
user_035,1508.78,Amazon,2026-08-27 16:59:18
user_018,848.42,Myntra,2026-08-27 16:59:45
user_011,1362.28,Zomato,2026-08-27 17:02:19
user_038,669.99,Ola,2026-08-27 17:02:51
user_043,732.04,Myntra,2026-08-27 17:02:52
user_003,484.14,Ola,2026-08-27 17:03:22
user_021,955.24,Ola,2026-08-27 17:03:35
user_029,1382.13,Myntra,2026-08-27 17:03:58
user_020,206.73,BookMyShow,2026-08-27 17:04:01
user_007,910.5,Uber,2026-08-27 17:04:58
user_028,944.6,Swiggy,2026-08-27 17:05:02
user_042,995.12,Swiggy,2026-08-27 17:05:31
user_001,1683.98,Amazon,2026-08-27 17:05:35
user_003,1261.85,BigBasket,2026-08-27 17:05:54
user_034,1166.69,Zomato,2026-08-27 17:06:28
user_004,150.14,Myntra,2026-08-27 17:06:30
user_017,2675.34,Netflix,2026-08-27 17:06:55
user_024,982.74,Amazon,2026-08-27 17:06:58
user_020,1354.59,Flipkart,2026-08-27 17:06:59
user_047,1205.27,Ola,2026-08-27 17:09:18
user_043,333.56,BigBasket,2026-08-27 17:09:52
user_040,2037.33,Myntra,2026-08-27 17:10:00
user_003,1171.3,Uber,2026-08-27 17:11:10
user_040,86.5,BigBasket,2026-08-27 17:12:43
user_043,764.58,Myntra,2026-08-27 17:12:59
user_039,299.25,Ola,2026-08-27 17:13:01
user_030,679.86,Uber,2026-08-27 17:14:14
user_047,501.16,Flipkart,2026-08-27 17:14:17
user_013,385.42,Uber,2026-08-27 17:16:56
user_016,1539.38,Uber,2026-08-27 17:16:57
user_027,532.74,Ola,2026-08-27 17:17:00
user_005,363.32,Ola,2026-08-27 17:17:17
user_032,668.41,Swiggy,2026-08-27 17:17:58
user_011,693.46,BookMyShow,2026-08-27 17:18:32
user_044,572.86,Swiggy,2026-08-27 17:18:57
user_028,388.59,BigBasket,2026-08-27 17:19:09
user_009,449.18,Ola,2026-08-27 17:19:18
user_046,1685.12,Amazon,2026-08-27 17:20:07
user_031,1076.3,Swiggy,2026-08-27 17:20:08
user_035,648.43,Netflix,2026-08-27 17:21:42
user_043,290.15,Swiggy,2026-08-27 17:21:56
user_041,532.36,Flipkart,2026-08-27 17:22:17
user_019,1294.14,Ola,2026-08-27 17:25:05
user_009,1214.88,Zomato,2026-08-27 17:25:11
user_006,1264.85,Amazon,2026-08-27 17:25:39
user_033,180.85,Myntra,2026-08-27 17:26:05
user_049,1153.06,BigBasket,2026-08-27 17:26:15
user_007,706.38,Netflix,2026-08-27 17:27:07
user_023,313.01,Ola,2026-08-27 17:28:28
user_038,1084.15,Flipkart,2026-08-27 17:28:59
user_029,845.73,Uber,2026-08-27 17:30:19
user_049,139.0,BigBasket,2026-08-27 17:31:11
user_041,1027.82,Uber,2026-08-27 17:31:29
user_033,576.61,Uber,2026-08-27 17:31:32
user_048,963.32,Flipkart,2026-08-27 17:33:03
user_033,142.63,BookMyShow,2026-08-27 17:35:03
user_007,205.88,Uber,2026-08-27 17:35:07
user_029,1041.29,BigBasket,2026-08-27 17:35:47
user_023,1056.69,Zomato,2026-08-27 17:36:08
user_012,493.58,Zomato,2026-08-27 17:36:45
user_013,1921.87,Zomato,2026-08-27 17:37:09
user_040,962.92,Zomato,2026-08-27 17:37:09
user_028,1530.1,Zomato,2026-08-27 17:37:14
user_031,142.62,Swiggy,2026-08-27 17:38:11
user_027,646.98,BookMyShow,2026-08-27 17:38:53
user_005,274.82,Myntra,2026-08-27 17:39:55
user_040,1531.93,Zomato,2026-08-27 17:41:06
user_021,1658.1,Swiggy,2026-08-27 17:41:10
user_045,321.71,Netflix,2026-08-27 17:41:18
user_014,557.8,BookMyShow,2026-08-27 17:41:25
user_033,930.9,Amazon,2026-08-27 17:41:50
user_042,755.42,Amazon,2026-08-27 17:42:50
user_010,831.84,Myntra,2026-08-27 17:44:56
user_050,761.99,Amazon,2026-08-27 17:45:44
user_025,550.1,Ola,2026-08-27 17:46:06
user_005,232.62,BookMyShow,2026-08-27 17:46:44
user_013,262.23,Swiggy,2026-08-27 17:47:15
user_041,1179.14,Uber,2026-08-27 17:48:42
user_048,79.07,Ola,2026-08-27 17:49:55
user_048,772.17,BigBasket,2026-08-27 17:49:57
user_009,386.5,Netflix,2026-08-27 17:50:31
user_037,702.7,BigBasket,2026-08-27 17:50:50
user_030,2137.7,Ola,2026-08-27 17:51:17
user_037,762.73,BigBasket,2026-08-27 17:51:26
user_015,610.33,Netflix,2026-08-27 17:51:30
user_028,369.4,Swiggy,2026-08-27 17:51:31
user_004,249.74,BookMyShow,2026-08-27 17:52:05
user_031,336.11,BigBasket,2026-08-27 17:52:26
user_040,149.62,Ola,2026-08-27 17:52:38
user_018,621.7,BigBasket,2026-08-27 17:52:43
user_032,2436.04,Netflix,2026-08-27 17:52:59
user_028,1113.09,Zomato,2026-08-27 17:53:27
user_003,941.58,Amazon,2026-08-27 17:54:13
user_039,918.47,Amazon,2026-08-27 17:54:37
user_011,455.96,Myntra,2026-08-27 17:54:47
user_002,677.57,Amazon,2026-08-27 17:54:52
user_020,2960.52,BigBasket,2026-08-27 17:54:56
user_048,597.79,Uber,2026-08-27 17:54:58
user_008,1734.21,Ola,2026-08-27 17:57:51
user_031,386.51,Flipkart,2026-08-27 17:58:31
user_017,519.4,Zomato,2026-08-27 17:58:45
user_025,684.39,BigBasket,2026-08-27 17:59:56
user_011,1377.48,Swiggy,2026-08-27 18:01:27
user_010,454.46,Swiggy,2026-08-27 18:02:14
user_027,718.6,Ola,2026-08-27 18:02:17
user_045,1489.82,Uber,2026-08-27 18:02:19
user_040,398.85,Netflix,2026-08-27 18:02:21
user_001,1396.03,Swiggy,2026-08-27 18:03:51
user_013,149.9,Myntra,2026-08-27 18:04:16
user_004,302.38,Myntra,2026-08-27 18:04:22
user_013,2049.6,Amazon,2026-08-27 18:05:01
user_028,1389.56,Netflix,2026-08-27 18:05:54
user_035,183.1,Ola,2026-08-27 18:06:26
user_006,1037.89,BookMyShow,2026-08-27 18:06:59
user_013,838.58,Ola,2026-08-27 18:07:30
user_009,466.52,Myntra,2026-08-27 18:07:33
user_019,1386.44,Swiggy,2026-08-27 18:07:38
user_018,1650.94,Uber,2026-08-27 18:09:11
user_009,334.45,Flipkart,2026-08-27 18:09:43
user_023,1062.88,BigBasket,2026-08-27 18:10:29
user_049,190.9,Netflix,2026-08-27 18:11:05
user_001,575.85,Flipkart,2026-08-27 18:11:21
user_040,290.89,Myntra,2026-08-27 18:11:24
user_008,998.42,Myntra,2026-08-27 18:12:06
user_035,1875.58,BigBasket,2026-08-27 18:13:22
user_028,1783.39,Ola,2026-08-27 18:14:04
user_028,1233.27,Zomato,2026-08-27 18:16:00
user_017,1462.43,BigBasket,2026-08-27 18:17:46
user_050,772.0,Zomato,2026-08-27 18:18:11
user_047,144.11,Swiggy,2026-08-27 18:19:00
user_006,797.74,Amazon,2026-08-27 18:19:04
user_007,1615.54,Zomato,2026-08-27 18:19:10
user_008,1498.41,Netflix,2026-08-27 18:20:31
user_042,1487.28,BookMyShow,2026-08-27 18:22:08
user_008,103.13,Myntra,2026-08-27 18:22:56
user_034,168.56,Myntra,2026-08-27 18:26:20
user_032,262.99,Uber,2026-08-27 18:26:43
user_024,2663.34,Ola,2026-08-27 18:27:19
user_048,1309.82,BookMyShow,2026-08-27 18:27:28
user_004,403.27,Uber,2026-08-27 18:28:20
user_008,525.66,Uber,2026-08-27 18:28:36
user_034,948.14,BookMyShow,2026-08-27 18:29:39
user_016,3052.42,Amazon,2026-08-27 18:29:41
user_037,932.36,Amazon,2026-08-27 18:30:23
user_002,1914.86,Swiggy,2026-08-27 18:30:37
user_023,607.54,Uber,2026-08-27 18:31:23
user_003,1068.33,BigBasket,2026-08-27 18:34:07
user_012,1239.21,Myntra,2026-08-27 18:34:12
user_039,1047.46,Flipkart,2026-08-27 18:34:31
user_026,971.31,Amazon,2026-08-27 18:37:43
user_028,522.35,Zomato,2026-08-27 18:37:44
user_043,766.67,Myntra,2026-08-27 18:37:51
user_044,410.93,Flipkart,2026-08-27 18:37:55
user_041,1006.87,Flipkart,2026-08-27 18:38:07
user_042,337.58,Ola,2026-08-27 18:38:08
user_020,1082.63,BigBasket,2026-08-27 18:38:55
user_014,783.45,Myntra,2026-08-27 18:39:20
user_047,798.09,Myntra,2026-08-27 18:39:28
user_002,1727.82,Zomato,2026-08-27 18:39:42
user_048,1769.2,Flipkart,2026-08-27 18:39:47
user_012,167.29,Ola,2026-08-27 18:39:55
user_015,1011.27,Zomato,2026-08-27 18:40:16
user_043,1038.74,Flipkart,2026-08-27 18:42:14
user_027,383.0,Flipkart,2026-08-27 18:42:50
user_028,638.39,Ola,2026-08-27 18:46:19
user_048,2431.21,BigBasket,2026-08-27 18:46:43
user_019,328.03,Myntra,2026-08-27 18:47:15
user_007,1384.56,Uber,2026-08-27 18:48:03
user_050,711.9,BookMyShow,2026-08-27 18:48:33
user_029,348.8,BookMyShow,2026-08-27 18:49:18
user_013,584.04,Myntra,2026-08-27 18:52:17
user_042,1516.7,Netflix,2026-08-27 18:52:33
user_049,826.1,Ola,2026-08-27 18:53:53
user_004,483.48,Swiggy,2026-08-27 18:54:25
user_049,1463.73,Zomato,2026-08-27 18:55:55
user_024,1519.15,Flipkart,2026-08-27 18:58:30
user_020,773.84,Zomato,2026-08-27 18:58:36
user_002,1982.47,Netflix,2026-08-27 18:59:36
user_040,243.74,Netflix,2026-08-27 18:59:46
user_041,163.63,Flipkart,2026-08-27 18:59:52
user_029,459.31,Uber,2026-08-27 19:00:02
user_027,1906.8,Uber,2026-08-27 19:01:04
user_018,335.33,Ola,2026-08-27 19:03:31
user_014,284.96,BigBasket,2026-08-27 19:04:01
user_006,551.7,Netflix,2026-08-27 19:04:25
user_018,1685.67,BookMyShow,2026-08-27 19:04:51
user_040,1445.77,Zomato,2026-08-27 19:06:08
user_034,676.22,BigBasket,2026-08-27 19:07:38
user_016,831.28,BookMyShow,2026-08-27 19:07:38
user_022,954.32,Netflix,2026-08-27 19:07:51
user_028,810.08,Zomato,2026-08-27 19:08:29
user_024,2089.08,Swiggy,2026-08-27 19:08:32
user_024,610.73,Netflix,2026-08-27 19:10:51
user_040,140.13,Netflix,2026-08-27 19:11:06
user_004,1094.21,Swiggy,2026-08-27 19:11:10
user_004,573.7,Zomato,2026-08-27 19:11:17
user_012,244.65,Uber,2026-08-27 19:11:21
user_049,421.03,Myntra,2026-08-27 19:12:15
user_020,888.78,Uber,2026-08-27 19:12:25
user_015,1408.89,Amazon,2026-08-27 19:13:42
user_015,691.44,Uber,2026-08-27 19:17:36
user_037,473.31,Amazon,2026-08-27 19:19:12
user_018,771.72,BookMyShow,2026-08-27 19:19:31
user_043,567.61,Swiggy,2026-08-27 19:19:56
user_044,1051.4,Netflix,2026-08-27 19:20:43
user_015,257.81,Flipkart,2026-08-27 19:20:47
user_001,261.68,Ola,2026-08-27 19:21:08
user_029,1063.45,Ola,2026-08-27 19:22:26
user_016,306.48,BookMyShow,2026-08-27 19:22:33
user_017,1207.78,Swiggy,2026-08-27 19:22:44
user_029,171.99,Swiggy,2026-08-27 19:24:10
user_039,507.31,BigBasket,2026-08-27 19:24:13
user_013,1870.78,Myntra,2026-08-27 19:24:47
user_037,1308.2,Swiggy,2026-08-27 19:24:58
user_003,317.97,Flipkart,2026-08-27 19:25:01
user_039,894.75,BigBasket,2026-08-27 19:25:12
user_040,1414.62,Myntra,2026-08-27 19:25:48
user_025,967.22,Ola,2026-08-27 19:25:55
user_018,232.28,Zomato,2026-08-27 19:26:07
user_009,513.99,Amazon,2026-08-27 19:26:41
user_004,281.62,BookMyShow,2026-08-27 19:27:07
user_042,3114.76,Flipkart,2026-08-27 19:27:29
user_016,243.03,Myntra,2026-08-27 19:28:21
user_036,320.42,Uber,2026-08-27 19:28:41
user_028,1121.08,Swiggy,2026-08-27 19:29:22
user_045,1049.73,BigBasket,2026-08-27 19:29:37
user_048,400.88,Ola,2026-08-27 19:30:28
user_015,1808.44,Uber,2026-08-27 19:31:20
user_046,766.18,Uber,2026-08-27 19:32:03
user_003,214.07,Flipkart,2026-08-27 19:32:10
user_012,2231.32,Zomato,2026-08-27 19:32:37
user_033,846.91,Swiggy,2026-08-27 19:33:09
user_050,558.81,Zomato,2026-08-27 19:34:30
user_016,260.94,Zomato,2026-08-27 19:36:17
user_026,90.59,BookMyShow,2026-08-27 19:36:40
user_002,970.32,Flipkart,2026-08-27 19:38:04
user_006,659.72,Myntra,2026-08-27 19:40:27
user_022,330.25,Swiggy,2026-08-27 19:41:09
user_022,144.35,BookMyShow,2026-08-27 19:41:19
user_017,1207.58,Ola,2026-08-27 19:42:21
user_050,722.78,Flipkart,2026-08-27 19:42:38
user_002,783.38,Swiggy,2026-08-27 19:42:46
user_001,480.86,BookMyShow,2026-08-27 19:44:29
user_017,941.71,BigBasket,2026-08-27 19:44:44
user_038,1801.26,Netflix,2026-08-27 19:44:51
user_037,65.93,Uber,2026-08-27 19:44:56
user_046,806.13,Netflix,2026-08-27 19:45:12
user_006,369.22,Ola,2026-08-27 19:45:15
user_031,1879.85,Swiggy,2026-08-27 19:45:22
user_048,1829.16,Netflix,2026-08-27 19:45:37
user_021,394.04,Netflix,2026-08-27 19:45:52
user_029,1137.78,BigBasket,2026-08-27 19:49:34
user_043,959.43,Uber,2026-08-27 19:49:40
user_044,709.82,Netflix,2026-08-27 19:49:45
user_048,782.99,Flipkart,2026-08-27 19:50:21
user_001,206.08,Amazon,2026-08-27 19:51:47
user_018,1269.75,Myntra,2026-08-27 19:52:04
user_016,509.8,BigBasket,2026-08-27 19:52:51
user_045,608.43,Myntra,2026-08-27 19:52:59
user_043,1396.93,Myntra,2026-08-27 19:54:00
user_018,359.99,Netflix,2026-08-27 19:54:49
user_035,418.23,Uber,2026-08-27 19:55:15
user_045,656.69,Flipkart,2026-08-27 19:55:18
user_021,1018.96,Swiggy,2026-08-27 19:56:03
user_039,233.29,Zomato,2026-08-27 19:56:18
user_016,2177.37,Flipkart,2026-08-27 19:56:58
user_040,1247.48,Ola,2026-08-27 19:57:26
user_045,231.43,Amazon,2026-08-27 19:57:47
user_009,1893.87,Uber,2026-08-27 19:57:49
user_007,554.63,BookMyShow,2026-08-27 19:59:12
user_014,234.85,BigBasket,2026-08-27 20:00:02
user_024,249.61,Zomato,2026-08-27 20:00:18
user_017,96.41,Zomato,2026-08-27 20:03:09
user_010,692.04,Ola,2026-08-27 20:03:44
user_019,1334.03,Ola,2026-08-27 20:03:54
user_003,1453.68,Amazon,2026-08-27 20:04:53
user_036,743.6,Swiggy,2026-08-27 20:05:36
user_038,719.29,Netflix,2026-08-27 20:07:06
user_033,173.7,Ola,2026-08-27 20:08:43
user_043,822.67,Uber,2026-08-27 20:09:33
user_012,779.53,Netflix,2026-08-27 20:10:15
user_023,1025.08,Flipkart,2026-08-27 20:10:50
user_001,141.22,Netflix,2026-08-27 20:11:46
user_027,445.12,Ola,2026-08-27 20:12:07
user_009,72.4,Amazon,2026-08-27 20:13:24
user_006,519.4,Amazon,2026-08-27 20:13:25
user_031,1113.01,Swiggy,2026-08-27 20:13:36
user_032,1858.09,Myntra,2026-08-27 20:13:45
user_007,758.85,Amazon,2026-08-27 20:14:52
user_012,1084.43,Uber,2026-08-27 20:14:59
user_006,97.61,Netflix,2026-08-27 20:15:49
user_035,1756.78,Flipkart,2026-08-27 20:16:02
user_039,383.68,Swiggy,2026-08-27 20:16:17
user_034,241.64,Myntra,2026-08-27 20:16:27
user_038,628.21,Swiggy,2026-08-27 20:17:34
user_033,1160.35,Swiggy,2026-08-27 20:18:05
user_006,1181.18,Flipkart,2026-08-27 20:18:07
user_044,1291.67,Myntra,2026-08-27 20:19:20
user_011,641.08,Swiggy,2026-08-27 20:19:39
user_022,279.76,Netflix,2026-08-27 20:20:38
user_035,653.07,Flipkart,2026-08-27 20:20:57
user_045,1843.76,BookMyShow,2026-08-27 20:21:46
user_019,825.45,Ola,2026-08-27 20:22:33
user_021,1488.46,Netflix,2026-08-27 20:22:43
user_025,256.37,Netflix,2026-08-27 20:23:00
user_011,498.35,Amazon,2026-08-27 20:24:13
user_028,166.11,BookMyShow,2026-08-27 20:25:14
user_002,184.93,BigBasket,2026-08-27 20:25:16
user_045,783.8,Myntra,2026-08-27 20:25:44
user_029,684.46,BigBasket,2026-08-27 20:26:00
user_014,1353.38,Ola,2026-08-27 20:27:25
user_019,252.43,Uber,2026-08-27 20:28:08
user_015,374.64,Amazon,2026-08-27 20:29:07
user_013,581.23,Amazon,2026-08-27 20:29:25
user_030,522.54,Zomato,2026-08-27 20:31:09
user_001,134.6,BookMyShow,2026-08-27 20:31:20
user_026,105.43,BookMyShow,2026-08-27 20:34:48
user_012,195.57,Ola,2026-08-27 20:35:09
user_021,462.96,Ola,2026-08-27 20:35:50
user_015,502.34,Amazon,2026-08-27 20:36:10
user_019,1190.68,Amazon,2026-08-27 20:36:14
user_047,1658.51,Ola,2026-08-27 20:36:39
user_029,743.24,BigBasket,2026-08-27 20:36:40
user_016,238.77,BookMyShow,2026-08-27 20:37:59
user_016,452.2,Netflix,2026-08-27 20:38:54
user_005,1908.14,BigBasket,2026-08-27 20:40:26
user_032,196.95,Flipkart,2026-08-27 20:40:27
user_037,385.64,Ola,2026-08-27 20:40:30
user_035,1002.32,Uber,2026-08-27 20:41:41
user_037,680.65,Flipkart,2026-08-27 20:42:23
user_037,1096.57,Myntra,2026-08-27 20:42:33
user_027,1030.1,Flipkart,2026-08-27 20:42:59
user_016,890.53,Zomato,2026-08-27 20:43:37
user_003,1028.44,Zomato,2026-08-27 20:44:47
user_041,373.19,Ola,2026-08-27 20:46:03
user_021,317.06,Uber,2026-08-27 20:46:12
user_022,1729.3,Zomato,2026-08-27 20:46:53
user_009,420.37,BigBasket,2026-08-27 20:46:55
user_035,193.47,Zomato,2026-08-27 20:47:01
user_016,303.19,Ola,2026-08-27 20:47:17
user_026,1226.31,Amazon,2026-08-27 20:49:28
user_002,634.82,BigBasket,2026-08-27 20:50:00
user_038,795.08,Myntra,2026-08-27 20:50:22
user_003,1082.33,BookMyShow,2026-08-27 20:50:24
user_038,1631.5,Swiggy,2026-08-27 20:50:55
user_012,838.73,BookMyShow,2026-08-27 20:52:07
user_026,517.51,Myntra,2026-08-27 20:52:26
user_014,302.03,BigBasket,2026-08-27 20:54:00
user_030,750.06,BigBasket,2026-08-27 20:54:58
user_019,384.41,Uber,2026-08-27 20:54:59
user_017,2180.64,Netflix,2026-08-27 20:55:06
user_003,374.42,Flipkart,2026-08-27 20:56:04
user_007,1140.39,Swiggy,2026-08-27 20:56:21
user_009,196.36,Zomato,2026-08-27 20:57:58
user_049,2331.84,Uber,2026-08-27 21:00:04
user_010,897.64,Flipkart,2026-08-27 21:00:36
user_045,855.75,Amazon,2026-08-27 21:01:26
user_017,1352.52,Flipkart,2026-08-27 21:01:28
user_007,895.1,Netflix,2026-08-27 21:01:32
user_005,173.16,Amazon,2026-08-27 21:01:49
user_044,265.26,Myntra,2026-08-27 21:03:24
user_003,415.48,Netflix,2026-08-27 21:04:09
user_037,405.13,Netflix,2026-08-27 21:04:23
user_025,1657.36,Myntra,2026-08-27 21:04:40
user_031,421.72,Amazon,2026-08-27 21:04:41
user_015,950.47,Flipkart,2026-08-27 21:05:00
user_002,450.25,Zomato,2026-08-27 21:05:40
user_003,2718.61,Amazon,2026-08-27 21:08:39
user_050,1019.12,Amazon,2026-08-27 21:11:50
user_041,2296.74,Amazon,2026-08-27 21:11:51
user_039,1495.19,Swiggy,2026-08-27 21:11:54
user_033,1190.2,Ola,2026-08-27 21:12:13
